,pour_id,intercept,time_passed,temperature,outside_temp,precipitation,wind_speed,pressure
0,L00M-Pour-2_2916244070726631456,355.12850530403017,0.003685737941047965,,1.5906296154233046,-0.962356423026833,-1.178342767414179,-0.3425309507505614
1,L00M-Pour-2_2922449710058832097,6.520264166333547,0.0038961936215672335,,2.4822605653619707,-1.0285609671541618,-0.9721950093433114,-0.0018846331363941982
2,L00M-Pour-3B_2943417396800520359,121.1387839043376,0.0019663132780856863,,-1.8021244186105796,-0.668751383964583,-0.2545237069319073,-0.08522595940187405
3,L00M-Pour-3_2909990048587841704,-23.14730164647446,0.0006956667679522025,,1.6035719440694356,-0.3374544643613656,-0.7390908556430624,0.05079966318172602
4,L00M-Pour-3_2945177719211557035,17.525465452692952,0.000850973627983648,,1.3469694995333887,-0.14322621390234652,-0.7479112727872688,0.009279486080970623
5,L00M-Pour-4_2903200564286324835,109.18830516946144,0.000608361372849743,,-0.4029040811277657,0.176237064007244,0.454390126397622,-0.08315365937086716
6,L00M-Pour-4_2908154955091148925,683.1995358885728,0.001535117648232277,,-0.8758249740509519,-0.3259685979728818,-0.03887617305618263,-0.6430096660710689
7,L01-Pour-1_2902258278526353449,268.21311629564025,0.0010735186572434503,,-0.5945127244766426,-0.13666868449773725,-0.5009951737596526,-0.2230990306715599
8,L01-Pour-1_2948026549544157275,228.17092343102976,0.0009098001377502234,,-0.5132126612100023,0.22707984559845223,-0.5765199263146019,-0.18370374982607834
9,L01-Pour-2_2897928401736171531,327.1059512154193,0.0007414585437355047,,-0.5939627324028139,-0.6019642611750948,-0.3059208663285918,-0.2808474163441371
10,L01-Pour-2_2928282619244183624,5.018248742525579,0.002414033308144376,,-1.406712060686963,-0.013687905706168055,-0.32847141516373934,0.020887337745001844
11,L01-Pour-3B_2886582317927628897,412.2072606445268,0.0009129386395429454,,-0.09806964721985945,-0.15091952319368315,-0.12398869937051146,-0.3782942152252496
12,L01-Pour-3B_2949599723067015331,1156.669699001768,0.0031253715839093177,,0.5836417106232701,-0.4581582603696607,-1.5656502801513656,-1.08822909880575
13,L01-Pour-3_2906101075960398072,-225.70134966328757,0.004406951987076143,,3.4996886609804463,0.1371602019087037,0.6363589326500432,0.1856959108644025
14,L01-Pour-3_2912962019927785648,-328.5960256475171,0.0006360995234919096,,-0.5163427825725299,0.566242954368525,0.34435732950942843,0.3538948315723329
15,L01-Pour-4A_2935536969347760222,407.5468899558658,0.000827504482002915,,0.11528999423403498,-0.061861240453165336,0.012058202789832509,-0.376623989204907
16,L01-Pour-4A_2938261769614786669,381.9310536920129,0.0009744543606413808,,0.15722868949438157,-0.13480198075138933,-0.007709660302809562,-0.35387423743230084
17,L01-Pour-4_2883909619908870204,316.49170339087635,0.0023740982603014478,,-0.9112780715417703,-0.09337196245305274,0.2803194938808665,-0.29629635705870716
18,L01-Pour-4_2937959129022464154,-343.2834149105358,0.0012267651523940448,,-0.19842447037776179,0.5920595330257511,0.4314074069379392,0.3517396502662785
19,L01-Pour-5_2920350729493283055,103.76217683711081,0.006272149729018428,,-5.074657687008442,0.6829984225644216,0.7447265106387659,-0.08484284488597282
20,L01-Pour-5_2942538882731737321,-399.3802238335337,0.00017659464815393113,,0.24243395681040025,0.05156371374267392,-0.03311589699325865,0.4357368705717492
21,L01-Pour-6_2883793080249483412,-268.8466356630652,0.0016919953365589436,,0.4431205165097135,0.7600456914437989,0.6050653687958538,0.26977053443086996
22,L01-Pour-6_2942988587265687779,-213.90322070665556,5.7033184021188154e-05,,0.33458256991679747,0.01214005123754796,0.03279833999410198,0.25735146787275043
23,L01-Pour-Transfer-Beam_2895964446352474136,444.648911587705,0.0008210950860520411,,0.171279318082156,-0.15250205438815506,-0.012974207512678481,-0.41087366701996614
24,L01-Pour-Transfer-Beam_2909103610304397330,166.15704023616627,0.0027686203257693185,,0.8219738930873117,1.6317177436068446,1.1117272331184402,-0.18205699853000434
25,L02-Pour-1_2892119681806631106,-357.0738479386875,0.0006935298702704706,,0.6851255002061953,0.22709238028012826,0.18398875135522658,0.3747294210460206
26,L02-Pour-1_2915409532811214988,-662.3737484761131,0.0009028552265253471,,1.3401459226496182,0.23466045762783266,0.4990809612553309,0.6619185204828776
27,L02-Pour-2_2924107769298550813,-37.70074999294883,0.0067493870459576204,,1.1826514365278866,-5.727783407990753,-0.6641682095128725,0.04378048391307321
28,L02-Pour-2_2929241389088637093,-33.94292488224601,0.0008290096337150613,,0.2807030295714781,0.33936959170509584,0.38880932616673286,0.05016357154060158
29,L02-Pour-3A_2913064051187646558,-381.7885535628701,0.0001975702420685454,,0.5759628136927093,0.15087269845714435,0.08816556560498956,0.4115704245581783
30,L02-Pour-3A_2940166132344029224,661.8588469076836,0.0022960733262766815,,1.2541778858782024,-0.41693039162293766,-0.8239182142413954,-0.6391024645157106
31,L02-Pour-3B_2886124036327211257,-196.59335566243803,0.0002997595187620356,,0.09908566288714418,0.016591429072522496,-0.10822824382698548,0.23431710846516376
32,L02-Pour-3B_2942212319188353234,-84.27766215220797,0.00027295801897638715,,-0.10278161360913032,-0.05434645448577139,-0.13535405018475166,0.12792661081333748
33,L02-Pour-4_2889381893575278824,-335.0124797744936,0.0002625878441370846,,0.23587865187588458,0.09141111762454825,-0.035795085451968967,0.3684506806122418
34,L02-Pour-4_2915841632307773553,-339.7909776960762,0.00026205212155687896,,0.24513006256903336,0.025974149606796212,-0.02421746955107576,0.37324702587280073
35,L02-Pour-5_2884804622373879935,-300.1722955803561,0.00032290231708864887,,0.060036171605507935,0.10834266524890847,-0.3514387294310871,0.33789694695721395
36,L02-Pour-5_2908537361816092846,-279.37719854647924,0.00030492723739000514,,0.059242983771948095,0.08661935126880663,-0.35295333918081,0.31905264333895333
37,L02-Pour-6_2883562169939525767,122.31734246778024,0.00028513892529117543,,0.5030997010433922,0.05552097649861945,-0.2560002888901149,-0.07920298568207551
38,L02-Pour-6_2890773651957743717,115.60739157865487,0.0003010934900633362,,0.55473371151333,0.07171433555625999,-0.22998413877035728,-0.07499266239087432
39,L03-Pour-1-_2913626124967739472,14.605518192004315,0.003011999542456357,,1.9876093491530107,0.342479897221287,-0.5186859497583534,-0.010410554047375564
40,L03-Pour-1-_2946032026878214383,-40.31773855405047,0.0009294764803941225,,-0.10228531187421319,0.08474310909604015,0.16687926729904082,0.062058007737480984
41,L03-Pour-2_2923146512668033245,555.0217139189184,0.0010021778184323487,,0.13031133917194407,-0.3817274408044044,-0.3809594169261297,-0.518057741873256
42,L03-Pour-2_2930087729574182972,546.434620803426,0.0009485460399511386,,0.14726154069466255,-0.43545240177768796,-0.3547027137340691,-0.508638341725835
43,L03-Pour-3A_2890875906539126842,92.10232332058888,0.00030631684423222265,,0.3039342802574889,0.05715965712953989,-0.18920175321810878,-0.04969997623723188
44,L03-Pour-3A_2946059514668908742,92.76998384109149,0.00031360532944803163,,0.29272804544447817,0.0617328462232829,-0.19740934925963985,-0.05065208666528481
45,L03-Pour-4a_2890583402069622834,-330.6375499353707,0.00063030884965041,,-0.11761824093881629,0.44076779081123013,0.480773187543382,0.3625368267861778
46,L03-Pour-4a_2905190414044626960,-586.0698404141215,0.0014235415000032915,,0.23131515376269507,0.048834216014437964,0.46755027621366374,0.5962920081593075
47,L04-Pour-1_2944172744125710460,-388.4330641310509,0.0002512102433376197,,0.43672461629880943,-0.205830189270444,0.10643659803056371,0.41748685713776035
48,L04-Pour-1_2952349812101480638,-381.70488000982755,0.00025595171432311555,,0.3873751676419779,-0.228957630637325,0.09749886630912433,0.41157201244628266
49,L04-Pour-2_2909257541932286123,-254.88674550927044,0.00032591513998462304,,0.11854028824393842,0.03549770179394213,-0.21588229816735224,0.29117998666344913
50,L04-Pour-2_2935171931487338735,-267.989604438671,0.0003241285493200034,,0.059882753959853846,0.0238055223116514,-0.26068632061751035,0.30590886197460665
51,L05-Pour-1_2894060092213166109,-0.8763571489067488,0.00032993033349220166,,0.782520387269922,0.32321850620405945,0.15104184700253515,0.03130786723955248
52,L05-Pour-1_2909741327048507428,-1.8846274376990664,0.00032199312852851424,,0.7609439309336865,0.31928926879977415,0.15857934347692693,0.03325670748239906
53,L05-POUR-4_2903311348672757893,239.82717172821674,0.0007073575368386363,,-1.582073343594594,0.16180379657287342,0.19527347313525933,-0.1707432198113068
54,L05-POUR-4_2912408707880976442,1082.8411873918444,0.0015429530919784692,,-2.188474615956638,-0.3898735237526822,-0.07036968868509577,-0.9958579122842275
55,L06-Pour-4_2884649337814515817,-823.2588701981202,0.002220839354372451,,1.1676773449787101,-0.49455220424415214,0.03758218968026483,0.8130671076992684
56,L06-Pour-4_2900732993905623123,358.99094192628763,0.0002387572439573888,,0.5532547354050563,-0.12407650290508673,0.030277919401297933,-0.31810454042556074
57,L07-Pour-1_2901985599642665038,-429.65076072788065,0.0013442919103690222,,0.5871572864146319,0.832250777118427,0.22812204426128335,0.4422639316744767
58,L07-Pour-1_2929706224809148509,-47.20010798281274,0.0006503452174462181,,0.7649049603622091,0.29024408554769443,0.43549260404278967,0.06580581001810798
59,L07-Pour-2_2915038739694616579,989.4989129730775,0.0011799411486594887,,-0.8322944033177544,-0.6919135548524652,-0.09911201223850676,-0.9232983335208249
60,L07-Pour-2_2942523231854133451,1069.4659018156747,0.0011190177783905904,,-0.3675192168205569,-0.417875937574233,0.04188748826558988,-1.012428025413623
61,L08-Pour-1_2904746211347005665,-334.1398407552916,0.00037364316796794874,,-0.10134328084820687,-0.1451052758395415,-0.16551375901414211,0.37658884512787616
62,L08-Pour-1_2926772727786242291,-756.39034257679,0.0007647134101837732,,0.24095348897709923,0.2710557587591145,0.1910053209355278,0.7751218575853043
63,L3-Pour-5_2919706200931041313,-302.02805610930193,0.0008569170022488193,,-1.6823516729999546,-0.6699655966443514,0.1069172763738434,0.35953373072524464
64,L3-Pour-5_2933501773324746793,-79.61790714392902,0.0005861208526977179,,-1.7194898972164243,-0.3764995591443181,-0.30331378966037215,0.152263851660005
65,Level-02-Pour-4a_2931602882367062237,-30.86974947018637,0.00036608827874739993,,0.7491954981165172,-0.0985338899942296,-0.30804370141896953,0.06651915166860867
66,Level-02-Pour-4a_2944809116528279588,53.70934984914442,0.0004623321334600793,,-0.11470959778072076,-0.14544473652775372,-0.5794612400105057,0.0011951122915848308
67,Level-03-Pour-4_2892581249073807599,-104.24189388618343,0.000589120984598025,,1.2053568992188457,-0.2044698344174637,0.6461466570512091,0.11295860480500619
68,Level-03-Pour-4_2917942584280088784,-5970.032654897548,0.005648006382554224,,0.38008597331723637,3.9968028886505635e-15,-0.5272730145994002,5.8511164767764505
69,Level-04-Pour-4a_2927392014825685216,-3528.725401914827,0.0041854059879829035,,2.264473105283793,8.881784197001252e-16,0.267134082527,3.440461930890405
70,Level-04-Pour-4a_2948265147862352019,-2854.0014110189495,0.00453981983212384,,1.3433340658432944,0.0,-0.24256884334672146,2.804235243139139
71,Level-04-Pour-4_2905180784727949533,-569.0636436984886,0.0005759149570846708,,2.178685531684353,0.5882779861222804,-0.1655661700173578,0.5652907918404413
72,Level-04-Pour-4_2923508544051347505,-553.0108031674584,0.00046364999087455646,,2.2079208428600716,0.5886518807909392,-0.17521388465381266,0.5524288024088833
73,Level-05-Pour-2_2911721779401588822,38.96178172534279,0.0004586943483133893,,0.799715722585118,-0.027311380638225635,0.4641886340237316,-0.01610673268415941
74,Level-05-Pour-2_2933373134759264285,64.5851566967034,0.0004162771277962723,,0.664053181914946,0.05448176845680194,0.42705111233823156,-0.037980522170829256
75,Level-06-Pour-1_2929928583872774338,416.4375676188563,0.0005323943323825559,,-0.6466623230937254,-0.30050556888746355,-0.07495133756582845,-0.35432413046664046
76,Level-06-Pour-1_2952007876853366830,438.04445724843833,0.0003314335663324623,,-0.24636808762743648,-0.023492843728297175,-0.27429364317122495,-0.3758900939257901
77,Level-06-Pour-2_2916618999896735756,179.14488954970383,0.0004593430535216204,,1.7308948699922846,0.5953031985771,0.19699454176207987,-0.16900439796617417
78,Level-06-Pour-2_2943415202072232126,162.84534375844106,0.0007065319405078668,,1.5329322174511055,0.689814653877536,0.006805123714366701,-0.15027459741755955
79,Level-06-Pour-6_2927156457344335996,4.115131609657631,0.0004095729423618086,,0.8970602569569314,0.11413380543238513,-0.0842357196007784,0.02336308152343075
80,Level-06-Pour-6_2928749649692983483,-483.0364370236155,0.0005354353736840275,,0.4296429995326108,0.26217256488675755,-0.030932224539927264,0.5111708925564948
81,Level-07-Pour-4_2914454065796612349,-1107.7015664946216,0.004157255566623823,,2.416898921909673,-4.754805109749613,0.30533978251037674,1.0542669806189118
82,Level-07-Pour-4_2941206016924057819,454.92043306755716,0.0006343417542666599,,1.1750120857867583,-0.47569761766174445,-0.2573942361514515,-0.4291312845748474
83,Level-08-Pour-2_2909612649811542185,366.1206620360066,0.00025009712686123047,,0.5522898137416401,-0.41081945667131153,-0.09906528750392093,-0.32204914978420834
84,Level-08-Pour-2_2919188296577843329,427.62798638767504,0.00023473291700864036,,0.4746977034776126,-0.414844979113751,-0.10060059300072036,-0.38002668806039286
85,LEVEL-08-Pour-3_2921738330330628265,588.9741069198691,0.00023442598052191062,,-2.8009702584931695,0.20084233656379413,0.22783829148197432,-0.4798840004698778
86,LEVEL-08-Pour-3_2945842915156426964,515.1611626134577,-4.5464842884163186e-05,,-2.379733557174036,-0.25132343428107706,0.31242807194728583,-0.4146355897204357
87,Level-08-Pour-5_2918660797284483113,-294.78379509173624,0.0011331364803725712,,-0.5959590746878801,0.9379421294000152,-0.13937494894559566,0.3353096956386545
88,Level-3-Pour-3B_2924413214504517855,-191.9907646705408,0.0014175375912766543,,0.4595577949060856,-0.38130001726696,-0.009092113399842533,0.21155880361689705
89,Level-3-Pour-3B_2947985854745805009,-26.398225065177016,0.0006566403654566996,,-1.20437859375065,-0.4037470842561232,-0.40750896645502055,0.09270173445031915
90,Level-3-Pour-6_2901495221751644226,681.9875887148806,0.00044815116820675136,,0.1214132434788644,0.019293602974664842,-0.6884539967356424,-0.6185631391846809
91,Level-3-Pour-6_2939179878987071495,697.7838347030184,0.0004307959688111477,,0.15326932450833552,0.020607832022168454,-0.7004276553062683,-0.6338268242770634
92,Level-4-Pour-3B_2910741852548235286,1135.4596297424198,0.0061201942677027365,,-5.209538138684957,-0.19756443842494997,-0.34601059787617894,-1.0063897614318176
93,Level-4-Pour-3B_2946706873597821178,1767.973851287052,0.006637839530522297,,-4.922171582595997,-0.4873748062129635,-0.571650101769146,-1.6350259747260805
94,Level-4-Pour-3_2940795057273307345,-285.4035322029002,0.0007832140454859393,,-0.051856749855511135,0.4769567810529253,-0.21186871628767392,0.32139729190645566
95,Level-4-Pour-3_2941958340575494284,188.04674966895416,0.0035153762257418802,,-3.2209995420221467,0.18117603591042192,-0.07138131813352055,-0.1262691357475192
96,Level-4-pour-5_2914312224501661850,644.7943401235101,0.0029149722029846842,,6.377105864897666,0.5508976234390595,0.07753014063870145,-0.7276845731959156
97,Level-4-pour-5_2949702205264888008,-415.66850262746505,0.001236131879664209,,0.6345807208694049,0.7268118358511465,-0.6361551709632526,0.43966340753619726
98,Level-4-Pour-6_2908790215113965629,422.6216366479426,0.001239904159970659,,0.6303354503840921,-2.1694794780362385,-0.13211413654405368,-0.3895161179456944
99,Level-4-Pour-6_2934914611389923438,-31.53191251916097,0.001790539983844677,,1.349897100880158,-2.300366791302266,0.6331153470600783,0.02648236526417791
100,Level-5-pour-3_2945408350365417711,303.7342044001506,0.0009726701609079984,,0.41287319557441027,-2.0546656975415933,0.037660578062093844,-0.2675496145483549
101,Level-5-pour-3_2945600764900278396,391.4234758008575,0.0006781015646926432,,0.33786068121118695,-1.5382837281091772,0.2233412806655766,-0.3538447228864836
102,Level-5-Pour-4a_2909705270781280441,670.1216586136392,0.0007797216415972871,,1.364624864168109,-0.3903061015738452,-0.29460885776733164,-0.6459444132535865
103,Level-5-Pour-4a_2932746640747921593,716.8264348674142,0.0007971683639757284,,1.370485946774204,-0.407533629789152,-0.30330394690039814,-0.6935977096175356
104,Level-5-pour-5_2887648805535088880,69.57270471742999,0.001273932394367228,,-2.3316685412491442,0.043362233296675684,0.36312032815909157,-0.0004988461613155692
105,Level-5-pour-5_2888352492976865470,-241.85210643183095,0.0008185132587613043,,-1.3100060853696063,0.5169875562980001,0.4591124173507731,0.2903315522624339
106,Level-5-Pour-6_2911596168788050012,-69.79723637922714,0.0007670016711883348,,-0.16162716523932388,-1.0325557846834752,-0.055563435911641576,0.11042354543633752
107,Level-5-Pour-6_2928105335879106764,-503.198270334484,0.0017043597562411805,,0.3499368238391791,0.2976975581189419,0.9586233004274356,0.5039967505150601
108,Level-6-Pour-3B_2884588864674988272,615.7628909141994,0.0003956691452289412,,0.7390840736099588,-0.500229214324625,-0.06234679200419763,-0.5770808038426448
109,Level-6-Pour-3_2904797888393511097,-248.62768675190728,0.0005746730775203782,,0.4313592951016164,0.008740467713651931,-0.4652620947250357,0.28274529656535097
110,Level-6-Pour-3_2946533150760632574,3.298232483988336,0.0006988263228032426,,-0.01286804041625933,-0.2672968679737524,-0.5712533682186289,0.0442206757994382
111,Level-6-Pour-5_2890813199999828019,178.74230191374568,0.0003774773767472002,,0.035216825498055326,-0.13904795656364333,-0.0037761900771213774,-0.13143660601618495
112,Level-6-Pour-5_2910922168160223413,482.15397110507763,0.0003321780954363384,,0.42487178852754154,-0.34327665284221764,-0.1091059235344812,-0.43745612517797366
113,Level-7-Pour-3b_2896737634938257597,-3431.334456990019,0.004201549244570085,,2.042618745155601,5.939286029029897,0.3555907912430353,3.345713363326243
114,Level-7-Pour-3b_2932793919747916030,864.7543185801009,0.0008075455842002241,,1.0212250577499478,-0.47350561489807447,-0.411686371258136,-0.8297757270769022
115,Level-7-Pour-3_2907236605183918248,360.77028707228294,0.00042109774903033027,,0.7908275132672148,-0.19627028359829318,-0.1278506060727017,-0.32707666111680267
116,Level-7-Pour-3_2911822668183371996,205.74509259486842,0.0005282205532289122,,0.5609631024028334,-0.19866754233856618,-0.14371115735425669,-0.1705132320978608
117,Level-8-Pour-4a_2899345672224374784,129.40655858609642,0.002074618858330162,,-0.4511704401074291,20.279633942046576,-0.6770767103462856,-0.0787431440368286
118,Level-8-Pour-4_2906050494130552992,-260.9323499478352,0.0005252165407069754,,-0.6355178225368878,0.013854805479423027,-0.1941059298363711,0.31166662028846415
119,Level-8-Pour-4_2926604768795164693,-216.6709098720227,0.0005767776042815935,,-0.5829195969292432,0.3660287603051144,-0.11829874081635022,0.2660100691015908
120,MGY-Level-07-Pour-6_2917235830214885525,344.2562566940852,0.0014347825190597697,,1.1741023661217571,-0.4161258953116392,-0.6169595175170384,-0.3221972265812495
121,MGY-Level-07-Pour-6_2936103445452554355,668.103660263469,0.0003787983854158706,,-0.433381209672701,-0.5278041539678592,0.029806334903161397,-0.6029792566175186
122,MGY-Level-6-Pour-4a_2925220479360827496,-318.06162317959127,0.0005320367726904525,,-0.6054913424223337,-0.2641505843572066,-0.3839719870013796,0.3692411378639221
123,MGY-Level-6-Pour-4a_2931945096771272706,-358.688785586088,0.005904498542994024,,1.1297141191409428,-0.44654214074596155,-0.772271692346409,0.37375308710590516
124,MGY-Level-8-Pour-3B_2883006929435623495,-451.84501310754763,0.0005827279397514024,,-0.48178258567469245,0.7447029995199526,-0.3346020819464197,0.4980532424558248
125,MGY-Level-8-Pour-3B_2920815835779956925,-842.0744290589607,0.0005802092379465966,,-0.44568255727372375,1.3650762113831967,-0.4766264344340701,0.8807641115261908
126,MGY-Level-8-Pour-6_2897011409038606579,-599.6772578344766,0.001636000544860423,,-0.5813210035097273,-0.034747381819664996,0.9550726899965721,0.6176701103703721
127,MGY-Level-8-Pour-6_2897842644124172354,-1073.5016552145566,0.0016855781734320624,,-1.8895734000936983,1.6482762250457097,1.4851642813914165,1.0972112044762565
